1,"ïΩê¨12îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj"
2,"ëÊ6ï\Å@ê¢ë—ÇÃâ∆ë∞óﬁå^Åi6ãÊï™Åjï àÍî ê¢ë—êîÅCàÍî ê¢ë—êlàıÅCêeë∞êlàıãyÇ—1ê¢ë—ìñÇΩÇËêeë∞êlàıÅi6çŒñ¢ñûÅE18çŒñ¢ñûÅE65çŒà»è„êeë∞ÇÃÇ¢ÇÈàÍî ê¢ë—ãyÇ—3ê¢ë„ê¢ë—Å|ì¡åfÅj"
3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,"25201","0080","","","","ëÂí√és","äãêÏç◊êÏí¨",20,46,46,2.3,1,4,1,7,26,12,12,23,16,13,39,39,3,1,4,1,7,26,12,7,18,11,11,31,31,2.8181818182,1,4,1,6,21,10,5,10,9,5,10,10,2,-,-,-,-,-,-,5,10,9,5,19,19,3.8,1,4,1,5,19,9,-,-,-,1,2,2,2,-,-,-,1,2,1,-,-,-,2,8,8,4,-,-,-,1,5,2,2,8,2,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,7,1,-,-,-,-,-,-,5,5,5,1,5,5,5,-,-,-,1,5,2,1,5,1
15,"25201","0090","","","","ëÂí√és","à…çÅóßìÏèØí¨",146,624,624,4.2739726027,17,100,27,65,358,117,105,493,153,139,617,617,4.4388489209,17,100,27,65,358,117,103,491,151,55,156,156,2.8363636364,2,7,3,8,29,10,25,61,34,17,34,34,2,-,-,-,-,-,-,10,20,16,28,99,99,3.5357142857,2,7,3,7,26,8,7,23,10,10,23,23,2.3,-,-,-,1,3,2,8,18,8,84,461,461,5.4880952381,15,93,24,57,329,107,78,430,117,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,7,1,-,-,-,-,-,-,2,2,2,80,446,446,5.575,15,93,24,57,329,107,75,419,112
16,"25201","0100","","","","ëÂí√és","à…çÅóßå¸ç›íní¨",60,246,246,4.1,11,56,13,26,138,51,36,157,50,55,241,241,4.3818181818,11,56,13,26,138,51,34,155,48,24,70,70,2.9166666667,3,9,3,7,25,12,10,23,15,8,16,16,2,-,-,-,-,-,-,7,14,11,14,49,49,3.5,2,7,2,6,23,11,2,6,3,2,5,5,2.5,1,2,1,1,2,1,1,3,1,31,171,171,5.5161290323,8,47,10,19,113,39,24,132,33,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,1,-,-,-,-,-,-,2,2,2,27,158,158,5.8518518519,8,47,10,19,113,39,21,122,29
17,"25201","0110","","","","ëÂí√és","à…çÅóßê∂í√í¨",73,307,307,4.2054794521,11,62,14,30,163,54,46,203,65,72,306,306,4.25,11,62,14,30,163,54,45,202,64,32,101,101,3.15625,3,13,4,7,28,13,11,27,16,7,14,14,2,-,-,-,-,-,-,4,8,8,21,76,76,3.619047619,3,13,4,7,28,13,4,12,5,4,11,11,2.75,-,-,-,-,-,-,3,7,3,40,205,205,5.125,8,49,10,23,135,41,34,175,48,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,1,1,1,34,187,187,5.5,8,49,10,23,135,41,30,163,41
18,"25201","0120","","","","ëÂí√és","à…çÅóßè„ç›íní¨",22,75,75,3.4090909091,4,20,6,7,36,12,15,54,21,19,72,72,3.7894736842,4,20,6,7,36,12,14,53,20,8,24,24,3,1,4,2,2,8,4,4,9,6,2,4,4,2,-,-,-,-,-,-,2,4,3,5,18,18,3.6,1,4,2,2,8,4,1,3,2,1,2,2,2,-,-,-,-,-,-,1,2,1,11,48,48,4.3636363636,3,16,4,5,28,8,10,44,14,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,-,-,1,1,1,9,43,43,4.7777777778,3,16,4,5,28,8,8,39,12
19,"25201","0130","","","","ëÂí√és","à…çÅóßñkç›íní¨",41,137,137,3.3414634146,4,22,5,6,34,10,27,95,38,35,131,131,3.7428571429,4,22,5,6,34,10,23,91,34,17,43,43,2.5294117647,-,-,-,-,-,-,8,20,11,6,12,12,2,-,-,-,-,-,-,2,4,4,7,23,23,3.2857142857,-,-,-,-,-,-,3,10,4,4,8,8,2,-,-,-,-,-,-,3,6,3,18,88,88,4.8888888889,4,22,5,6,34,10,15,71,23,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,6,1,-,-,-,-,-,-,4,4,4,16,82,82,5.125,4,22,5,6,34,10,13,65,20
20,"25201","0140","","","","ëÂí√és","à…çÅóßâ∫ç›íní¨",87,331,329,3.7816091954,8,43,10,29,157,55,60,246,86,79,321,321,4.0632911392,8,43,10,29,157,55,55,240,81,39,112,112,2.8717948718,3,11,3,8,32,13,16,35,24,13,26,26,2,-,-,-,-,-,-,9,18,16,17,64,64,3.7647058824,3,11,3,7,29,11,1,3,2,9,22,22,2.4444444444,-,-,-,1,3,2,6,14,6,40,209,209,5.225,5,32,7,21,125,42,39,205,57,2,4,2,1,-,-,-,-,-,-,1,2,1,6,6,6,1,-,-,-,-,-,-,4,4,4,36,195,195,5.4166666667,5,32,7,21,125,42,35,191,50
21,"25201","0150","","","","ëÂí√és","à…çÅóßâ∫ó¥âÿí¨",196,618,618,3.1530612245,14,66,21,58,273,101,114,380,149,163,585,585,3.5889570552,14,66,21,58,273,101,96,362,131,112,327,327,2.9196428571,5,17,9,25,95,43,48,116,71,27,54,54,2,-,-,-,-,-,-,19,38,33,58,210,210,3.6206896552,3,12,6,20,82,35,15,49,24,27,63,63,2.3333333333,2,5,3,5,13,8,14,29,14,51,258,258,5.0588235294,9,49,12,33,178,58,48,246,60,-,-,-,-,-,-,-,-,-,-,-,-,-,33,33,33,1,-,-,-,-,-,-,18,18,18,45,236,236,5.2444444444,9,49,12,33,178,58,43,227,52
22,"25201","0160","","","","ëÂí√és","à…çÅóßè„ó¥âÿí¨",42,164,163,3.880952381,4,25,6,16,86,30,30,116,38,38,160,159,4.1842105263,4,25,6,16,86,30,26,112,34,18,53,53,2.9444444444,-,-,-,5,23,10,8,17,11,5,10,10,2,-,-,-,-,-,-,3,6,5,8,33,33,4.125,-,-,-,5,23,10,1,3,2,5,10,10,2,-,-,-,-,-,-,4,8,4,20,107,106,5.3,4,25,6,11,63,20,18,95,23,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,1,-,-,-,-,-,-,4,4,4,19,103,102,5.3684210526,4,25,6,11,63,20,18,95,23
23,"25201","0170","","","","ëÂí√és","à…çÅóßìríÜí¨",67,248,248,3.7014925373,9,57,13,24,141,50,48,189,69,54,235,235,4.3518518519,9,57,13,24,141,50,39,180,60,22,53,53,2.4090909091,-,-,-,1,3,1,11,25,20,12,24,24,2,-,-,-,-,-,-,8,16,16,6,19,19,3.1666666667,-,-,-,1,3,1,1,3,2,4,10,10,2.5,-,-,-,-,-,-,2,6,2,32,182,182,5.6875,9,57,13,23,138,49,28,155,40,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13,13,1,-,-,-,-,-,-,9,9,9,28,166,166,5.9285714286,9,57,13,23,138,49,25,143,36
24,"25201","0180","","","","ëÂí√és","ê^ñÏ",1367,4190,4186,3.0621799561,198,823,273,530,2246,950,374,1252,528,1132,3951,3951,3.4902826855,198,823,273,529,2245,949,324,1201,478,940,2988,2988,3.1787234043,166,637,226,426,1648,751,164,385,253,238,476,476,2,-,-,-,-,-,-,97,194,162,600,2267,2267,3.7783333333,160,619,219,392,1554,705,43,140,64,102,245,245,2.4019607843,6,18,7,34,94,46,24,51,27,192,963,963,5.015625,32,186,47,103,597,198,160,816,225,4,8,4,1,-,-,-,-,-,-,1,2,1,231,231,231,1,-,-,-,1,1,1,49,49,49,153,832,832,5.4379084967,29,172,42,100,583,191,135,734,187
25,"25201","018001","","","","ëÂí√és","ê^ñÏÇPíöñ⁄",345,1022,1022,2.9623188406,39,171,52,122,537,226,88,299,136,271,948,948,3.4981549815,39,171,52,122,537,226,80,291,128,228,728,728,3.1929824561,31,123,41,96,380,176,45,106,71,58,116,116,2,-,-,-,-,-,-,26,52,43,148,557,557,3.7635135135,29,116,39,89,358,164,14,44,23,22,55,55,2.5,2,7,2,7,22,12,5,10,5,43,220,220,5.1162790698,8,48,11,26,157,50,35,185,57,-,-,-,-,-,-,-,-,-,-,-,-,-,74,74,74,1,-,-,-,-,-,-,8,8,8,32,182,182,5.6875,6,38,8,24,147,45,30,170,49
26,"25201","018002","","","","ëÂí√és","ê^ñÏÇQíöñ⁄",373,1159,1158,3.1045576408,55,213,74,166,676,286,94,288,131,317,1102,1102,3.476340694,55,213,74,166,676,286,76,269,113,272,883,883,3.2463235294,48,182,64,142,549,247,40,93,67,58,116,116,2,-,-,-,-,-,-,27,54,46,183,691,691,3.7759562842,47,179,62,132,521,233,9,30,15,31,76,76,2.4516129032,1,3,2,10,28,14,4,9,6,45,219,219,4.8666666667,7,31,10,24,127,39,36,176,46,1,2,1,1,-,-,-,-,-,-,1,2,1,55,55,55,1,-,-,-,-,-,-,17,17,17,37,192,192,5.1891891892,6,27,8,23,123,37,29,153,38
27,"25201","018003","","","","ëÂí√és","ê^ñÏÇRíöñ⁄",36,142,142,3.9444444444,3,17,5,15,81,31,18,74,28,33,139,139,4.2121212121,3,17,5,15,81,31,16,72,26,22,72,72,3.2727272727,1,4,2,7,30,12,6,12,9,7,14,14,2,-,-,-,-,-,-,5,10,8,14,56,56,4,1,4,2,7,30,12,-,-,-,1,2,2,2,-,-,-,-,-,-,1,2,1,11,67,67,6.0909090909,2,13,3,8,51,19,10,60,17,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,-,-,2,2,2,9,57,57,6.3333333333,2,13,3,8,51,19,8,50,14
28,"25201","018004","","","","ëÂí√és","ê^ñÏÇSíöñ⁄",115,392,392,3.4086956522,14,71,21,40,194,73,52,202,74,104,381,381,3.6634615385,14,71,21,40,194,73,51,201,73,65,191,191,2.9384615385,7,27,11,21,80,35,20,47,27,23,46,46,2,-,-,-,-,-,-,10,20,15,36,132,132,3.6666666667,7,27,11,19,76,33,6,18,7,6,13,13,2.1666666667,-,-,-,2,4,2,4,9,5,39,190,190,4.8717948718,7,44,10,19,114,38,31,154,46,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11,11,1,-,-,-,-,-,-,1,1,1,28,155,155,5.5357142857,7,44,10,19,114,38,24,132,34
29,"25201","018005","","","","ëÂí√és","ê^ñÏÇTíöñ⁄",494,1460,1457,2.9493927126,86,347,119,185,750,331,120,382,157,403,1366,1366,3.3895781638,86,347,119,184,749,330,99,361,136,350,1104,1104,3.1542857143,78,297,106,158,601,278,52,125,78,92,184,184,2,-,-,-,-,-,-,29,58,50,217,823,823,3.7926267281,75,289,103,143,561,260,14,48,19,41,97,97,2.3658536585,3,8,3,15,40,18,9,19,9,53,262,262,4.9433962264,8,50,13,26,148,52,47,236,58,3,6,3,1,-,-,-,-,-,-,-,-,-,88,88,88,1,-,-,-,1,1,1,21,21,21,46,241,241,5.2391304348,8,50,13,26,148,52,43,224,51
30,"25201","018006","","","","ëÂí√és","ê^ñÏÇUíöñ⁄",4,15,15,3.75,1,4,2,2,8,3,2,7,2,4,15,15,3.75,1,4,2,2,8,3,2,7,2,3,10,10,3.3333333333,1,4,2,2,8,3,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,8,8,4,1,4,2,2,8,3,-,-,-,1,2,2,2,-,-,-,-,-,-,1,2,1,1,5,5,5,-,-,-,-,-,-,1,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,5,5,-,-,-,-,-,-,1,5,1
