1,"ïΩê¨ÇVîNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj"
2,"ëÊ3ï\Å@îNóÓÅi5çŒäKãâÅjÅCíjèóï êlå˚ÅiëçîNóÓãyÇ—äOçëêlÅ|ì¡åfÅj"
3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
20,"25201","0140","ëÂí√és","à…çÅóßÅ@â∫ç›íní¨",363,17,20,30,31,17,19,19,15,35,21,23,22,27,21,19,12,7,6,2,-,-,-,14667,-,162,11,8,14,16,9,3,5,8,17,11,9,10,12,10,10,6,1,2,-,-,-,-,6389,-,201,6,12,16,15,8,16,14,7,18,10,14,12,15,11,9,6,6,4,2,-,-,-,8278,-
21,"25201","0150","ëÂí√és","à…çÅóßÅ@â∫ó≥âÿí¨",759,29,42,39,38,46,36,43,35,56,48,45,43,44,56,41,44,36,29,8,1,-,-,34626,5,371,19,27,24,19,26,18,16,19,35,24,19,21,26,24,17,12,15,7,3,-,-,-,15358,2,388,10,15,15,19,20,18,27,16,21,24,26,22,18,32,24,32,21,22,5,1,-,-,19268,3
22,"25201","0160","ëÂí√és","à…çÅóßÅ@è„ó≥âÿí¨",175,9,8,15,8,11,14,8,11,12,12,13,8,9,13,9,6,6,1,1,1,-,-,7164,-,75,4,4,7,3,4,6,4,5,6,6,5,5,4,6,3,1,2,-,-,-,-,-,2912,-,100,5,4,8,5,7,8,4,6,6,6,8,3,5,7,6,5,4,1,1,1,-,-,4252,-
23,"25201","0170","ëÂí√és","à…çÅóßÅ@ìríÜí¨",255,13,17,13,12,9,18,16,17,14,16,7,16,35,22,9,6,11,1,2,1,-,-,10974,4,120,5,9,4,6,5,9,8,10,5,11,2,5,17,12,5,4,2,-,1,-,-,-,5095,4,135,8,8,9,6,4,9,8,7,9,5,5,11,18,10,4,2,9,1,1,1,-,-,5879,-
24,"25201","0180","ëÂí√és","ê^ñÏ",4196,280,286,293,306,268,296,335,345,349,342,269,175,196,159,105,69,74,39,9,1,-,-,149300,46,2033,146,154,144,153,111,130,153,167,178,177,135,88,98,85,49,24,26,13,2,-,-,-,71155,19,2163,134,132,149,153,157,166,182,178,171,165,134,87,98,74,56,45,48,26,7,1,-,-,78145,27
25,"25201","018001","ëÂí√és","ê^ñÏÇPíöñ⁄",1016,56,80,75,82,66,48,75,81,91,88,78,40,55,49,24,8,12,7,1,-,-,-,36099,6,494,29,44,41,40,23,18,37,38,48,40,42,20,23,27,13,3,4,4,-,-,-,-,17427,2,522,27,36,34,42,43,30,38,43,43,48,36,20,32,22,11,5,8,3,1,-,-,-,18672,4
26,"25201","018002","ëÂí√és","ê^ñÏÇQíöñ⁄",1145,84,90,89,81,79,72,94,114,96,101,69,42,47,33,26,11,11,5,1,-,-,-,38133,22,556,42,46,46,40,38,33,41,54,47,52,33,21,24,16,12,4,3,4,-,-,-,-,18286,9,589,42,44,43,41,41,39,53,60,49,49,36,21,23,17,14,7,8,1,1,-,-,-,19847,13
27,"25201","018003","ëÂí√és","ê^ñÏÇRíöñ⁄",136,5,10,15,11,6,7,3,11,12,13,8,5,11,8,6,2,3,-,-,-,-,-,5127,-,66,3,8,6,5,2,2,1,5,6,9,2,5,5,3,2,1,1,-,-,-,-,-,2406,-,70,2,2,9,6,4,5,2,6,6,4,6,-,6,5,4,1,2,-,-,-,-,-,2721,-
28,"25201","018004","ëÂí√és","ê^ñÏÇSíöñ⁄",389,18,20,25,23,25,32,17,27,30,31,28,23,24,18,18,16,8,5,1,-,-,-,15744,5,189,8,13,13,15,9,15,7,10,21,17,11,9,14,11,7,6,3,-,-,-,-,-,7328,2,200,10,7,12,8,16,17,10,17,9,14,17,14,10,7,11,10,5,5,1,-,-,-,8416,3
29,"25201","018005","ëÂí√és","ê^ñÏÇTíöñ⁄",1498,117,86,87,108,92,137,145,110,118,107,86,65,59,51,30,32,39,22,6,1,-,-,53721,13,722,64,43,37,52,39,62,67,59,55,58,47,33,32,28,15,10,14,5,2,-,-,-,25473,6,776,53,43,50,56,53,75,78,51,63,49,39,32,27,23,15,22,25,17,4,1,-,-,28248,7
30,"25201","018006","ëÂí√és","ê^ñÏÇUíöñ⁄",12,-,-,2,1,-,-,1,2,2,2,-,-,-,-,1,-,1,-,-,-,-,-,476,-,6,-,-,1,1,-,-,-,1,1,1,-,-,-,-,-,-,1,-,-,-,-,-,235,-,6,-,-,1,-,-,-,1,1,1,1,-,-,-,-,1,-,-,-,-,-,-,-,241,-
31,"25201","0200","ëÂí√és","ê^ñÏïÅñÂ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,"25201","0240","ëÂí√és","ê^ñÏïÅñÂ",624,25,33,40,38,61,36,30,28,33,62,53,50,31,27,26,22,15,8,5,1,-,-,25384,7,284,13,14,24,15,25,15,13,12,17,29,27,26,16,14,9,6,5,3,1,-,-,-,11248,3,340,12,19,16,23,36,21,17,16,16,33,26,24,15,13,17,16,10,5,4,1,-,-,14136,4
33,"25201","024001","ëÂí√és","ê^ñÏïÅñÂÇPíöñ⁄",555,22,26,36,32,53,35,24,25,31,54,48,44,28,27,23,20,14,8,4,1,-,-,22891,6,253,11,12,21,11,24,15,10,11,16,26,23,24,13,14,8,5,5,3,1,-,-,-,10135,3,302,11,14,15,21,29,20,14,14,15,28,25,20,15,13,15,15,9,5,3,1,-,-,12756,3
34,"25201","024002","ëÂí√és","ê^ñÏïÅñÂÇQíöñ⁄",47,3,6,1,4,3,1,6,2,1,4,4,3,3,-,3,1,1,-,1,-,-,-,1748,1,20,2,1,1,2,-,-,3,1,1,1,3,-,3,-,1,1,-,-,-,-,-,-,770,-,27,1,5,-,2,3,1,3,1,-,3,1,3,-,-,2,-,1,-,1,-,-,-,978,1
35,"25201","024003","ëÂí√és","ê^ñÏïÅñÂÇRíöñ⁄",22,-,1,3,2,5,-,-,1,1,4,1,3,-,-,-,1,-,-,-,-,-,-,745,-,11,-,1,2,2,1,-,-,-,-,2,1,2,-,-,-,-,-,-,-,-,-,-,343,-,11,-,-,1,-,4,-,-,1,1,2,-,1,-,-,-,1,-,-,-,-,-,-,402,-
36,"25201","0270","ëÂí√és","ê^ñÏÅ@ïÅñÂí¨",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,"25201","0280","ëÂí√és","ê^ñÏÅ@ç≤êÏí¨",158,9,9,3,13,9,1,9,11,14,15,10,10,15,12,8,5,3,2,-,-,-,-,6753,-,71,4,4,1,5,3,-,3,5,10,6,5,5,9,4,5,-,1,1,-,-,-,-,3086,-,87,5,5,2,8,6,1,6,6,4,9,5,5,6,8,3,5,2,1,-,-,-,-,3667,-
38,"25201","0290","ëÂí√és","ê^ñÏëÂñÏ",875,49,68,83,84,61,41,45,65,72,108,50,43,27,27,24,11,9,5,3,-,-,-,29951,5,422,27,31,39,41,31,22,22,27,38,48,32,24,14,7,11,3,3,2,-,-,-,-,14058,2,453,22,37,44,43,30,19,23,38,34,60,18,19,13,20,13,8,6,3,3,-,-,-,15893,3
39,"25201","029001","ëÂí√és","ê^ñÏëÂñÏÇPíöñ⁄",858,47,67,83,83,60,38,44,65,72,106,48,41,27,27,22,11,9,5,3,-,-,-,29339,5,412,26,30,39,40,31,20,21,27,38,48,31,22,14,7,10,3,3,2,-,-,-,-,13717,2,446,21,37,44,43,29,18,23,38,34,58,17,19,13,20,12,8,6,3,3,-,-,-,15622,3
40,"25201","029002","ëÂí√és","ê^ñÏëÂñÏÇQíöñ⁄",17,2,1,-,1,1,3,1,-,-,2,2,2,-,-,2,-,-,-,-,-,-,-,612,-,10,1,1,-,1,-,2,1,-,-,-,1,2,-,-,1,-,-,-,-,-,-,-,341,-,7,1,-,-,-,1,1,-,-,-,2,1,-,-,-,1,-,-,-,-,-,-,-,271,-
41,"25201","0310","ëÂí√és","ê^ñÏÅ@â∆ìcí¨",41,3,1,-,3,-,1,4,1,1,2,1,3,9,6,2,1,-,3,-,-,-,-,2060,-,16,1,-,-,-,-,-,2,-,-,1,1,1,4,4,1,1,-,-,-,-,-,-,887,-,25,2,1,-,3,-,1,2,1,1,1,-,2,5,2,1,-,-,3,-,-,-,-,1173,-
42,"25201","0320","ëÂí√és","ê^ñÏÅ@íJå˚í¨",178,7,8,10,16,13,15,3,8,12,21,13,11,12,7,6,4,8,3,1,-,-,-,7326,-,84,4,6,5,8,5,8,2,3,6,10,6,6,6,2,-,2,3,1,1,-,-,-,3230,-,94,3,2,5,8,8,7,1,5,6,11,7,5,6,5,6,2,5,2,-,-,-,-,4096,-
43,"25201","0330","ëÂí√és","å¸ózí¨",440,13,19,23,39,36,14,18,21,19,46,39,26,41,41,23,11,6,5,-,-,-,-,18808,4,203,8,9,11,21,14,4,7,9,11,20,18,10,20,20,13,4,2,2,-,-,-,-,8613,1,237,5,10,12,18,22,10,11,12,8,26,21,16,21,21,10,7,4,3,-,-,-,-,10195,3
44,"25201","0340","ëÂí√és","î¸ãÛí¨",2204,227,141,124,119,125,214,275,204,162,185,105,85,67,67,37,35,17,12,3,-,-,-,72215,56,1095,121,68,58,65,56,88,141,105,85,92,59,50,31,24,17,15,10,9,1,-,-,-,35876,25,1109,106,73,66,54,69,126,134,99,77,93,46,35,36,43,20,20,7,3,2,-,-,-,36339,31
45,"25201","0350","ëÂí√és","â‘âÄí¨",530,16,21,33,45,36,20,24,22,34,59,43,43,45,37,19,18,9,5,-,1,-,-,22455,4,243,9,10,19,21,13,8,7,11,14,29,18,24,20,16,10,7,4,3,-,-,-,-,10218,2,287,7,11,14,24,23,12,17,11,20,30,25,19,25,21,9,11,5,2,-,1,-,-,12237,2
46,"25201","0360","ëÂí√és","ê¥ïóí¨",1390,46,133,145,156,75,30,37,118,138,165,92,54,50,56,50,29,7,8,1,-,-,-,48809,1,674,24,55,78,79,42,11,10,52,63,88,55,25,24,20,28,14,1,5,-,-,-,-,23656,-,716,22,78,67,77,33,19,27,66,75,77,37,29,26,36,22,15,6,3,1,-,-,-,25153,1
47,"25201","0370","ëÂí√és","ózñæí¨",1201,61,126,153,108,54,22,64,121,150,121,53,33,48,49,16,11,4,4,1,1,-,1,38637,1,579,33,65,80,46,21,7,21,54,76,69,33,14,19,23,8,5,1,3,1,-,-,-,18609,-,622,28,61,73,62,33,15,43,67,74,52,20,19,29,26,8,6,3,1,-,1,-,1,20028,1
48,"25201","0380","ëÂí√és","ê¥òaí¨",1434,70,159,183,123,50,33,72,177,199,137,54,31,52,40,25,16,7,6,-,-,-,-,45811,4,693,30,83,93,57,21,12,26,73,107,79,32,13,24,20,15,4,3,1,-,-,-,-,22222,2,741,40,76,90,66,29,21,46,104,92,58,22,18,28,20,10,12,4,5,-,-,-,-,23589,2
49,"25201","0390","ëÂí√és","óŒí¨",1669,103,181,200,146,57,36,93,193,212,164,55,55,51,56,29,20,11,4,1,-,-,2,53105,5,801,54,100,99,66,17,12,32,84,100,113,28,19,23,24,19,5,4,1,-,-,-,1,25127,4,868,49,81,101,80,40,24,61,109,112,51,27,36,28,32,10,15,7,3,1,-,-,1,27978,1
50,"25201","0400","ëÂí√és","åòìc",1633,170,152,147,113,115,98,169,170,147,124,87,46,36,16,17,10,11,5,-,-,-,-,47754,36,788,83,74,71,59,53,35,67,90,79,64,53,20,19,8,6,2,4,1,-,-,-,-,23051,16,845,87,78,76,54,62,63,102,80,68,60,34,26,17,8,11,8,7,4,-,-,-,-,24703,20
51,"25201","040001","ëÂí√és","åòìcÇPíöñ⁄",1479,152,127,138,108,110,81,150,144,137,116,78,44,35,16,17,10,11,5,-,-,-,-,43780,36,710,73,59,67,56,50,32,61,76,73,59,46,19,18,8,6,2,4,1,-,-,-,-,21009,16,769,79,68,71,52,60,49,89,68,64,57,32,25,17,8,11,8,7,4,-,-,-,-,22771,20
52,"25201","040002","ëÂí√és","åòìcÇQíöñ⁄",154,18,25,9,5,5,17,19,26,10,8,9,2,1,-,-,-,-,-,-,-,-,-,3974,-,78,10,15,4,3,3,3,6,14,6,5,7,1,1,-,-,-,-,-,-,-,-,-,2042,-,76,8,10,5,2,2,14,13,12,4,3,2,1,-,-,-,-,-,-,-,-,-,-,1932,-
53,"25201","0420","ëÂí√és","ñ{åòìc",7979,517,546,515,544,587,657,610,611,594,648,437,411,384,330,243,154,119,50,16,4,-,2,285622,155,3939,273,278,254,267,294,352,297,316,301,320,230,193,192,160,85,56,50,13,3,3,-,2,136470,74,4040,244,268,261,277,293,305,313,295,293,328,207,218,192,170,158,98,69,37,13,1,-,-,149152,81
54,"25201","042001","ëÂí√és","ñ{åòìcÇPíöñ⁄",1713,88,88,95,121,151,111,83,82,101,154,112,129,110,96,76,44,49,18,4,1,-,-,68764,77,823,49,40,48,64,73,56,45,40,52,69,51,57,65,50,21,19,20,3,1,-,-,-,31748,33,890,39,48,47,57,78,55,38,42,49,85,61,72,45,46,55,25,29,15,3,1,-,-,37016,44
55,"25201","042002","ëÂí√és","ñ{åòìcÇQíöñ⁄",1437,53,86,91,93,121,166,81,93,101,103,71,70,73,82,64,39,28,13,8,1,-,-,55152,2,762,24,48,41,43,81,134,43,44,52,54,37,33,33,40,25,11,13,4,1,1,-,-,27436,2,675,29,38,50,50,40,32,38,49,49,49,34,37,40,42,39,28,15,9,7,-,-,-,27716,-
56,"25201","042003","ëÂí√és","ñ{åòìcÇRíöñ⁄",1750,109,95,93,123,124,166,117,112,113,180,119,104,93,75,52,39,21,11,2,2,-,-,65088,14,857,53,50,53,65,63,82,52,59,53,79,70,54,40,37,20,13,8,4,-,2,-,-,30868,10,893,56,45,40,58,61,84,65,53,60,101,49,50,53,38,32,26,13,7,2,-,-,-,34220,4
57,"25201","042004","ëÂí√és","ñ{åòìcÇSíöñ⁄",1409,158,140,103,61,62,92,187,192,133,86,42,41,43,30,16,11,10,2,-,-,-,-,42244,29,678,85,72,47,33,22,30,78,106,68,52,21,15,22,12,6,5,4,-,-,-,-,-,19992,14,731,73,68,56,28,40,62,109,86,65,34,21,26,21,18,10,6,6,2,-,-,-,-,22252,15
58,"25201","042005","ëÂí√és","ñ{åòìcÇTíöñ⁄",929,41,69,86,101,68,56,45,75,86,83,56,41,39,32,26,12,7,2,2,-,-,2,31611,27,469,22,34,42,51,31,30,27,37,42,46,30,21,20,14,10,5,4,-,1,-,-,2,15753,13,460,19,35,44,50,37,26,18,38,44,37,26,20,19,18,16,7,3,2,1,-,-,-,15858,14
59,"25201","042006","ëÂí√és","ñ{åòìcÇUíöñ⁄",741,68,68,47,45,61,66,97,57,60,42,37,26,26,15,9,9,4,4,-,-,-,-,22763,6,350,40,34,23,11,24,20,52,30,34,20,21,13,12,7,3,3,1,2,-,-,-,-,10673,2,391,28,34,24,34,37,46,45,27,26,22,16,13,14,8,6,6,3,2,-,-,-,-,12090,4
60,"25201","0480","ëÂí√és","àﬂêÏ",2993,129,159,260,292,249,157,145,171,249,308,224,144,131,121,103,82,42,18,6,3,-,-,110544,52,1467,69,85,135,161,113,66,75,76,114,161,121,71,62,54,44,30,22,6,2,-,-,-,52611,21,1526,60,74,125,131,136,91,70,95,135,147,103,73,69,67,59,52,20,12,4,3,-,-,57933,31
61,"25201","048001","ëÂí√és","àﬂêÏÇPíöñ⁄",1011,56,63,75,101,94,55,54,72,86,79,72,44,37,51,34,22,11,2,1,2,-,-,35790,19,504,30,34,39,54,42,27,31,30,41,39,41,21,18,24,17,11,5,-,-,-,-,-,17473,11,507,26,29,36,47,52,28,23,42,45,40,31,23,19,27,17,11,6,2,1,2,-,-,18317,8
62,"25201","048002","ëÂí√és","àﬂêÏÇQíöñ⁄",1301,43,67,136,135,107,55,47,72,110,173,107,55,61,43,34,31,12,7,5,1,-,-,47550,12,638,26,36,69,76,51,15,21,31,46,87,59,33,30,17,16,12,9,2,2,-,-,-,22884,4,663,17,31,67,59,56,40,26,41,64,86,48,22,31,26,18,19,3,5,3,1,-,-,24666,8
63,"25201","048003","ëÂí√és","àﬂêÏÇRíöñ⁄",681,30,29,49,56,48,47,44,27,53,56,45,45,33,27,35,29,19,9,-,-,-,-,27204,21,325,13,15,27,31,20,24,23,15,27,35,21,17,14,13,11,7,8,4,-,-,-,-,12254,6,356,17,14,22,25,28,23,21,12,26,21,24,28,19,14,24,22,11,5,-,-,-,-,14950,15
64,"25201","0510","ëÂí√és","ç°åòìc",2911,333,218,178,127,176,325,372,267,187,171,124,110,107,87,61,34,26,4,4,-,-,-,91519,58,1487,172,124,93,57,85,140,198,152,101,95,60,54,57,38,33,13,11,2,2,-,-,-,46350,29,1424,161,94,85,70,91,185,174,115,86,76,64,56,50,49,28,21,15,2,2,-,-,-,45169,29
65,"25201","051001","ëÂí√és","ç°åòìcÇPíöñ⁄",521,33,30,27,29,25,29,34,37,29,33,34,37,47,39,28,12,13,1,4,-,-,-,21466,-,255,14,15,14,12,16,12,16,22,15,17,13,21,27,16,13,3,7,-,2,-,-,-,10456,-,266,19,15,13,17,9,17,18,15,14,16,21,16,20,23,15,9,6,1,2,-,-,-,11010,-
66,"25201","051002","ëÂí√és","ç°åòìcÇQíöñ⁄",1692,201,147,119,70,113,201,224,179,119,89,60,49,43,35,21,13,8,1,-,-,-,-,48886,41,864,103,83,63,32,49,88,117,99,67,49,30,24,20,18,13,6,3,-,-,-,-,-,24937,20,828,98,64,56,38,64,113,107,80,52,40,30,25,23,17,8,7,5,1,-,-,-,-,23949,21
67,"25201","051003","ëÂí√és","ç°åòìcÇRíöñ⁄",698,99,41,32,28,38,95,114,51,39,49,30,24,17,13,12,9,5,2,-,-,-,-,21167,17,368,55,26,16,13,20,40,65,31,19,29,17,9,10,4,7,4,1,2,-,-,-,-,10957,9,330,44,15,16,15,18,55,49,20,20,20,13,15,7,9,5,5,4,-,-,-,-,-,10210,8
68,"25201","051020","ëÂí√és","ç°åòìcÇQíöñ⁄",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,"25201","0540","ëÂí√és","ã¬ñÿ",4686,288,381,369,320,271,245,309,378,358,377,312,239,243,198,167,108,80,38,4,1,-,-,170981,16,2270,147,190,175,170,131,117,143,165,184,194,152,118,134,99,65,45,31,9,1,-,-,-,81140,7,2416,141,191,194,150,140,128,166,213,174,183,160,121,109,99,102,63,49,29,3,1,-,-,89841,9
70,"25201","054000","ëÂí√és","ã¬ñÿÇVíöñ⁄",1779,152,216,169,102,71,80,151,199,178,147,95,63,65,32,24,19,10,6,-,-,-,-,55035,14,882,82,111,79,51,36,42,66,83,95,82,50,32,35,13,10,7,5,3,-,-,-,-,26996,5,897,70,105,90,51,35,38,85,116,83,65,45,31,30,19,14,12,5,3,-,-,-,-,28039,9
71,"25201","054001","ëÂí√és","ã¬ñÿÇPíöñ⁄",224,7,13,15,8,20,12,12,10,13,17,23,16,9,16,11,10,9,3,-,-,-,-,9577,-,112,3,5,10,6,10,6,6,5,6,7,11,10,5,8,5,4,3,2,-,-,-,-,4661,-,112,4,8,5,2,10,6,6,5,7,10,12,6,4,8,6,6,6,1,-,-,-,-,4916,-
